"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,        2117,      -1.252103614,      -3.792871277,      -4.137543686,                 0,      -6.643718201
          0,           0,        2118,      -1.254230093,      -3.798584002,      -4.143455849,                 0,      -6.646946127
          0,           0,        2119,      -1.256405735,      -3.804455955,      -4.148729816,                 0,      -6.650193644
          0,           0,        2120,      -1.258624538,      -3.810480068,       -4.15331654,                 0,      -6.653451477
          0,           0,        2121,      -1.260880062,      -3.816648219,      -4.157176241,                 0,       -6.65670997
          0,           0,        2122,      -1.263165442,      -3.822951161,      -4.160280107,                 0,      -6.659959137
          0,           0,        2123,      -1.265473412,      -3.829378455,      -4.162611614,                 0,      -6.663188721
          0,           0,        2124,      -1.267796327,      -3.835918401,      -4.164167345,                 0,      -6.666388255
          0,           0,        2125,      -1.270126203,      -3.842557979,      -4.164957248,                 0,      -6.669547147
          0,           0,        2126,      -1.272454748,      -3.849282801,      -4.165004294,                 0,      -6.672654757
          0,           0,        2127,      -1.274773413,       -3.85607707,       -4.16434358,                 0,      -6.675700496
          0,           0,        2128,      -1.277073442,      -3.862923557,      -4.163020952,                 0,      -6.678673926
          0,           0,        2129,       -1.27934593,      -3.869803597,      -4.161091257,                 0,      -6.681564869
          0,           0,        2130,      -1.281581891,      -3.876697114,      -4.158616392,                 0,      -6.684363518
          0,           0,        2131,       -1.28377233,      -3.883582669,      -4.155663256,                 0,      -6.687060556
          0,           0,        2132,      -1.285908317,      -3.890437548,      -4.152301763,                 0,      -6.689647271
          0,           0,        2133,      -1.287981071,      -3.897237884,      -4.148603007,                 0,      -6.692115669
          0,           0,        2134,      -1.289982049,      -3.903958828,      -4.144637653,                 0,      -6.694458592
          0,           0,        2135,      -1.291903031,      -3.910574764,      -4.140474604,                 0,      -6.696669815
          0,           0,        2136,       -1.29373621,      -3.917059567,      -4.136179953,                 0,      -6.698744148
          0,           0,        2137,      -1.295474287,       -3.92338692,      -4.131816213,                 0,      -6.700677515
          0,           0,        2138,      -1.297110553,      -3.929530673,      -4.127441801,                 0,      -6.702467022
          0,           0,        2139,      -1.298638978,       -3.93546524,      -4.123110748,                 0,      -6.704111014
          0,           0,        2140,      -1.300054286,      -3.941166035,      -4.118872589,                 0,      -6.705609103
          0,           0,        2141,       -1.30135203,       -3.94660993,      -4.114772395,                 0,      -6.706962191
          0,           0,        2142,      -1.302528653,      -3.951775724,      -4.110850919,                 0,      -6.708172457
          0,           0,        2143,      -1.303581539,      -3.956644601,      -4.107144815,                 0,      -6.709243339
          0,           0,        2144,      -1.304509053,      -3.961200574,      -4.103686911,                 0,      -6.710179489
          0,           0,        2145,      -1.305310569,      -3.965430872,      -4.100506507,                 0,      -6.710986707
          0,           0,        2146,      -1.305986482,      -3.969326283,      -4.097629682,                 0,       -6.71167187
          0,           0,        2147,      -1.306538203,      -3.972881409,      -4.095079607,                 0,      -6.712242835
          0,           0,        2148,       -1.30696815,      -3.976094835,      -4.092876836,                 0,      -6.712708334
          0,           0,        2149,      -1.307279714,      -3.978969202,       -4.09103959,                 0,      -6.713077862
          0,           0,        2150,      -1.307477216,      -3.981511177,      -4.089584005,                 0,      -6.713361555
          0,           0,        2151,      -1.307565854,       -3.98373132,      -4.088524369,                 0,      -6.713570061
          0,           0,        2152,      -1.307551634,      -3.985643858,      -4.087873317,                 0,      -6.713714416
          0,           0,        2153,      -1.307441299,      -3.987266377,       -4.08764201,                 0,      -6.713805917
          0,           0,        2154,      -1.307242243,       -3.98861944,      -4.087840276,                 0,      -6.713855991
          0,           0,        2155,      -1.306962423,      -3.989726162,      -4.088476725,                 0,      -6.713876081
          0,           0,        2156,      -1.306610267,      -3.990611739,      -4.089558832,                 0,      -6.713877525
          0,           0,        2157,      -1.306194579,      -3.991302971,      -4.091092994,                 0,      -6.713871451
          0,           0,        2158,      -1.305724442,      -3.991827784,      -4.093084545,                 0,      -6.713868675
          0,           0,        2159,      -1.305209125,      -3.992214762,      -4.095537749,                 0,      -6.713879602
          0,           0,        2160,      -1.304657993,      -3.992492712,      -4.098455746,                 0,      -6.713914151
          0,           0,        2161,      -1.304080412,      -3.992690264,      -4.101840462,                 0,      -6.713981666
          0,           0,        2162,      -1.303485671,       -3.99283551,       -4.10569248,                 0,      -6.714090855
          0,           0,        2163,        -1.3028829,      -3.992955693,      -4.110010855,                 0,      -6.714249723
          0,           0,        2164,      -1.302280997,      -3.993076936,      -4.114792875,                 0,      -6.714465521
          0,           0,        2165,      -1.301688562,      -3.993224021,      -4.120033766,                 0,       -6.71474469
          0,           0,        2166,      -1.301113834,      -3.993420205,      -4.125726317,                 0,      -6.715092825
          0,           0,        2167,      -1.300564639,      -3.993687071,      -4.131860437,                 0,      -6.715514633
          0,           0,        2168,      -1.300048338,      -3.994044416,      -4.138422612,                 0,      -6.716013901
          0,           0,        2169,      -1.299571788,      -3.994510164,      -4.145395271,                 0,      -6.716593465
          0,           0,        2170,      -1.299141301,      -3.995100292,      -4.152756046,                 0,      -6.717255186
          0,           0,        2171,      -1.298762618,      -3.995828786,      -4.160476919,                 0,      -6.717999928
          0,           0,        2172,      -1.298440874,      -3.996707593,      -4.168523257,                 0,      -6.718827538
          0,           0,        2173,      -1.298180582,      -3.997746593,      -4.176852748,                 0,      -6.719736831
          0,           0,        2174,      -1.297985614,      -3.998953558,      -4.185414251,                 0,      -6.720725578
          0,           0,        2175,      -1.297859182,      -4.000334127,      -4.194146609,                 0,      -6.721790496
          0,           0,        2176,      -1.297803832,      -4.001891764,      -4.202977484,                 0,      -6.722927248
          0,           0,        2177,      -1.297821431,      -4.003627715,      -4.211822303,                 0,      -6.724130438
          0,           0,        2178,      -1.297913166,      -4.005540964,      -4.220583473,                 0,      -6.725393622
          0,           0,        2179,      -1.298079538,      -4.007628168,       -4.22915002,                 0,      -6.726709317
          0,           0,        2180,      -1.298320364,      -4.009883599,      -4.237397877,                 0,      -6.728069024
          0,           0,        2181,      -1.298634778,      -4.012299071,      -4.245191073,                 0,      -6.729463258
          0,           0,        2182,      -1.299021236,      -4.014863867,      -4.252384049,                 0,      -6.730881586
          0,           0,        2183,      -1.299477524,      -4.017564662,      -4.258825308,                 0,      -6.732312678
          0,           0,        2184,      -1.300000769,      -4.020385453,      -4.264362473,                 0,      -6.733744373
          0,           0,        2185,      -1.300587451,      -4.023307496,      -4.268848656,                 0,      -6.735163755
          0,           0,        2186,      -1.301233419,      -4.026309264,      -4.272149803,                 0,      -6.736557249
          0,           0,        2187,      -1.301933911,      -4.029366421,      -4.274152419,                 0,      -6.737910726
          0,           0,        2188,      -1.302683581,      -4.032451844,      -4.274770857,                 0,      -6.739209635
          0,           0,        2189,      -1.303476521,      -4.035535681,      -4.273953262,                 0,      -6.740439137
          0,           0,        2190,      -1.304306297,      -4.038585471,      -4.271685347,                 0,      -6.741584268
          0,           0,        2191,      -1.305165986,      -4.041566338,      -4.267991422,                 0,      -6.742630111
          0,           0,        2192,      -1.306048219,      -4.044441264,      -4.262932521,                 0,      -6.743561975
          0,           0,        2193,      -1.306945225,       -4.04717146,      -4.256601919,                 0,      -6.744365599
          0,           0,        2194,      -1.307848889,      -4.049716832,      -4.249118699,                 0,      -6.745027342
          0,           0,        2195,      -1.308750809,       -4.05203656,      -4.240620241,                 0,      -6.745534395
          0,           0,        2196,      -1.309642361,      -4.054089775,       -4.23125454,                 0,      -6.745874979
          0,           0,        2197,      -1.310514768,       -4.05583633,      -4.221173091,                 0,      -6.746038537
          0,           0,        2198,      -1.311359179,      -4.057237649,      -4.210524891,                 0,      -6.746015918
          0,           0,        2199,      -1.312166745,      -4.058257625,      -4.199451791,                 0,      -6.745799539
          0,           0,        2200,      -1.312928708,      -4.058863534,       -4.18808526,                 0,      -6.745383526
          0,           0,        2201,      -1.313636483,      -4.059026926,       -4.17654442,                 0,      -6.744763825
          0,           0,        2202,      -1.314281754,      -4.058724445,      -4.164935162,                 0,      -6.743938283
          0,           0,        2203,      -1.314856558,      -4.057938537,      -4.153350066,                 0,      -6.742906698
          0,           0,        2204,      -1.315353379,      -4.056657994,      -4.141868922,                 0,      -6.741670826
          0,           0,        2205,      -1.315765235,      -4.054878317,      -4.130559616,                 0,      -6.740234364
          0,           0,        2206,       -1.31608576,       -4.05260186,      -4.119479232,                 0,      -6.738602881
          0,           0,        2207,      -1.316309285,      -4.049837747,      -4.108675244,                 0,      -6.736783735
          0,           0,        2208,      -1.316430909,      -4.046601582,       -4.09818671,                 0,       -6.73478595
          0,           0,        2209,      -1.316446562,      -4.042914952,      -4.088045409,                 0,      -6.732620066
          0,           0,        2210,      -1.316353058,      -4.038804767,      -4.078276895,                 0,      -6.730297979
          0,           0,        2211,      -1.316148137,      -4.034302482,      -4.068901445,                 0,      -6.727832758
          0,           0,        2212,      -1.315830493,       -4.02944323,      -4.059934895,                 0,      -6.725238454
          0,           0,        2213,      -1.315399794,      -4.024264924,      -4.051389376,                 0,      -6.722529906
          0,           0,        2214,      -1.314856685,      -4.018807371,      -4.043273943,                 0,      -6.719722553
          0,           0,        2215,      -1.314202775,      -4.013111427,      -4.035595118,                 0,      -6.716832238
          0,           0,        2216,      -1.313440618,      -4.007218221,      -4.028357349,                 0,      -6.713875035
          0,           0,        2217,      -1.312573674,      -4.001168477,      -4.021563397,                 0,      -6.710867078
          0,           0,        2218,      -1.311606269,      -3.995001935,      -4.015214662,                 0,       -6.70782441
          0,           0,        2219,       -1.31054353,      -3.988756881,      -4.009311459,                 0,      -6.704762847
          0,           0,        2220,      -1.309391328,      -3.982469778,      -4.003853243,                 0,      -6.701697853
          0,           0,        2221,      -1.308156195,      -3.976175006,      -3.998838801,                 0,      -6.698644441
          0,           0,        2222,      -1.306845258,      -3.969904676,      -3.994266404,                 0,       -6.69561708
          0,           0,        2223,      -1.305466144,      -3.963688529,      -3.990133942,                 0,      -6.692629632
          0,           0,        2224,      -1.304026906,      -3.957553902,      -3.986439028,                 0,      -6.689695286
          0,           0,        2225,       -1.30253593,       -3.95152574,      -3.983179084,                 0,      -6.686826521
          0,           0,        2226,      -1.301001853,      -3.945626652,      -3.980351411,                 0,      -6.684035077
          0,           0,        2227,      -1.299433483,      -3.939877002,      -3.977953249,                 0,      -6.681331929
          0,           0,        2228,      -1.297839715,      -3.934295012,      -3.975981817,                 0,      -6.678727285
          0,           0,        2229,       -1.29622946,       -3.92889689,      -3.974434352,                 0,      -6.676230578
          0,           0,        2230,       -1.29461157,       -3.92369696,      -3.973308134,                 0,      -6.673850474
          0,           0,        2231,      -1.292994778,      -3.918707799,      -3.972600506,                 0,      -6.671594882
          0,           0,        2232,      -1.291387635,       -3.91394037,      -3.972308888,                 0,      -6.669470969
          0,           0,        2233,      -1.289798462,      -3.909404154,       -3.97243078,                 0,      -6.667485176
          0,           0,        2234,      -1.288235296,      -3.905107275,      -3.972963772,                 0,      -6.665643241
          0,           0,        2235,      -1.286705856,      -3.901056622,      -3.973905536,                 0,      -6.663950222
          0,           0,        2236,      -1.285217502,      -3.897257955,      -3.975253821,                 0,      -6.662410516
          0,           0,        2237,      -1.283777212,       -3.89371601,      -3.977006444,                 0,      -6.661027887
          0,           0,        2238,      -1.282391551,      -3.890434593,      -3.979161278,                 0,      -6.659805486
          0,           0,        2239,      -1.281066659,      -3.887416664,      -3.981716227,                 0,      -6.658745875
          0,           0,        2240,      -1.279808228,      -3.884664416,      -3.984669209,                 0,      -6.657851052
          0,           0,        2241,      -1.278621498,      -3.882179339,      -3.988018128,                 0,      -6.657122467
          0,           0,        2242,      -1.277511246,      -3.879962286,      -3.991760839,                 0,      -6.656561047
          0,           0,        2243,      -1.276481783,      -3.878013524,      -3.995895118,                 0,      -6.656167213
          0,           0,        2244,      -1.275536954,      -3.876332782,       -4.00041861,                 0,      -6.655940895
          0,           0,        2245,      -1.274680135,      -3.874919288,       -4.00532879,                 0,      -6.655881556
          0,           0,        2246,      -1.273914241,       -3.87377181,        -4.0106229,                 0,      -6.655988197
          0,           0,        2247,      -1.273241729,      -3.872888683,      -4.016297889,                 0,       -6.65625938
          0,           0,        2248,      -1.272664605,      -3.872267831,      -4.022350339,                 0,      -6.656693236
          0,           0,        2249,       -1.27218443,      -3.871906791,      -4.028776386,                 0,      -6.657287478
          0,           0,        2250,      -1.271802329,      -3.871802728,      -4.035571625,                 0,      -6.658039413
          0,           0,        2251,      -1.271519006,      -3.871952448,      -4.042731004,                 0,      -6.658945951
          0,           0,        2252,      -1.271334746,      -3.872352405,      -4.050248712,                 0,      -6.660003617
          0,           0,        2253,      -1.271249432,      -3.872998713,      -4.058118045,                 0,      -6.661208559
          0,           0,        2254,      -1.271262555,      -3.873887145,      -4.066331255,                 0,      -6.662556558
          0,           0,        2255,      -1.271373226,      -3.875013138,      -4.074879394,                 0,       -6.66404304
          0,           0,        2256,      -1.271580188,      -3.876371789,      -4.083752129,                 0,      -6.665663082
          0,           0,        2257,      -1.271881832,       -3.87795786,      -4.092937544,                 0,      -6.667411428
          0,           0,        2258,      -1.272276207,      -3.879765768,      -4.102421925,                 0,      -6.669282497
          0,           0,        2259,      -1.272761035,      -3.881789589,      -4.112189529,                 0,      -6.671270397
          0,           0,        2260,      -1.273333728,      -3.884023046,      -4.122222334,                 0,      -6.673368941
          0,           0,        2261,      -1.273991402,      -3.886459513,      -4.132499779,                 0,       -6.67557166
          0,           0,        2262,      -1.274730892,      -3.889092006,      -4.142998502,                 0,      -6.677871823
          0,           0,        2263,      -1.275548769,      -3.891913182,      -4.153692069,                 0,      -6.680262457
          0,           0,        2264,       -1.27644136,      -3.894915336,      -4.164550721,                 0,      -6.682736367
          0,           0,        2265,      -1.277404762,      -3.898090403,      -4.175541138,                 0,      -6.685286162
          0,           0,        2266,      -1.278434866,      -3.901429961,       -4.18662625,                 0,      -6.687904285
          0,           0,        2267,      -1.279527372,       -3.90492523,      -4.197765101,                 0,      -6.690583035
          0,           0,        2268,      -1.280677816,      -3.908567086,      -4.208912797,                 0,      -6.693314608
          0,           0,        2269,      -1.281881587,      -3.912346071,      -4.220020575,                 0,      -6.696091128
          0,           0,        2270,      -1.283133951,      -3.916252408,      -4.231035997,                 0,      -6.698904682
          0,           0,        2271,      -1.284430078,       -3.92027602,      -4.241903331,                 0,      -6.701747367
          0,           0,        2272,      -1.285765064,      -3.924406559,      -4.252564121,                 0,      -6.704611324
          0,           0,        2273,      -1.287133956,      -3.928633437,      -4.262957976,                 0,      -6.707488788
          0,           0,        2274,      -1.288531779,       -3.93294586,        -4.2730236,                 0,      -6.710372131
          0,           0,        2275,      -1.289953566,      -3.937332875,      -4.282700036,                 0,      -6.713253906
          0,           0,        2276,       -1.29139438,      -3.941783416,      -4.291928123,                 0,      -6.716126898
          0,           0,        2277,      -1.292849343,      -3.946286365,      -4.300652102,                 0,      -6.718984167
          0,           0,        2278,      -1.294313667,      -3.950830609,      -4.308821315,                 0,      -6.721819094
          0,           0,        2279,      -1.295782673,      -3.955405114,      -4.316391895,                 0,      -6.724625424
          0,           0,        2280,      -1.297251828,      -3.959998991,      -4.323328343,                 0,      -6.727397312
          0,           0,        2281,      -1.298716763,      -3.964601581,      -4.329604883,                 0,      -6.730129353
          0,           0,        2282,      -1.300173298,      -3.969202533,      -4.335206488,                 0,      -6.732816624
          0,           0,        2283,      -1.301617471,      -3.973791889,      -4.340129495,                 0,       -6.73545471
          0,           0,        2284,      -1.303045554,       -3.97836017,       -4.34438175,                 0,      -6.738039729
          0,           0,        2285,      -1.304454074,      -3.982898458,       -4.34798228,                 0,      -6.740568353
          0,           0,        2286,      -1.305839833,      -3.987398482,      -4.350960507,                 0,      -6.743037819
          0,           0,        2287,      -1.307199921,      -3.991852697,       -4.35335508,                 0,      -6.745445936
          0,           0,        2288,      -1.308531729,      -3.996254355,      -4.355212415,                 0,      -6.747791087
          0,           0,        2289,      -1.309832958,      -4.000597571,      -4.356585041,                 0,       -6.75007222
          0,           0,        2290,      -1.311101627,      -4.004877383,      -4.357529886,                 0,      -6.752288834
          0,           0,        2291,      -1.312336077,      -4.009089794,      -4.358106576,                 0,      -6.754440961
          0,           0,        2292,      -1.313534967,      -4.013231809,      -4.358375859,                 0,      -6.756529141
          0,           0,        2293,       -1.31469728,      -4.017301455,      -4.358398195,                 0,      -6.758554389
          0,           0,        2294,      -1.315822308,      -4.021297789,      -4.358232563,                 0,      -6.760518158
          0,           0,        2295,      -1.316909652,      -4.025220889,      -4.357935494,                 0,      -6.762422298
          0,           0,        2296,      -1.317959201,      -4.029071836,      -4.357560329,                 0,      -6.764269014
          0,           0,        2297,      -1.318971129,      -4.032852675,      -4.357156696,                 0,      -6.766060817
          0,           0,        2298,      -1.319945869,      -4.036566373,      -4.356770162,                 0,      -6.767800474
          0,           0,        2299,        -1.3208841,      -4.040216749,      -4.356442049,                 0,      -6.769490955
          0,           0,        2300,      -1.321786724,      -4.043808411,      -4.356209383,                 0,      -6.771135387
          0,           0,        2301,      -1.322654845,      -4.047346669,      -4.356104928,                 0,      -6.772736998
          0,           0,        2302,      -1.323489745,       -4.05083745,        -4.3561573,                 0,      -6.774299066
          0,           0,        2303,      -1.324292859,      -4.054287199,      -4.356391131,                 0,      -6.775824874
          0,           0,        2304,      -1.325065754,      -4.057702781,      -4.356827256,                 0,      -6.777317661
          0,           0,        2305,      -1.325810098,      -4.061091378,       -4.35748292,                 0,      -6.778780576
          0,           0,        2306,       -1.32652764,      -4.064460384,      -4.358371982,                 0,      -6.780216637
          0,           0,        2307,      -1.327220181,      -4.067817303,      -4.359505115,                 0,      -6.781628698
          0,           0,        2308,      -1.327889555,      -4.071169648,      -4.360889995,                 0,      -6.783019408
          0,           0,        2309,      -1.328537599,      -4.074524838,      -4.362531467,                 0,      -6.784391183
          0,           0,        2310,      -1.329166137,      -4.077890107,      -4.364431695,                 0,      -6.785746182
          0,           0,        2311,      -1.329776955,      -4.081272412,      -4.366590298,                 0,      -6.787086283
          0,           0,        2312,      -1.330371785,      -4.084678346,       -4.36900445,                 0,      -6.788413065
          0,           0,        2313,      -1.330952283,      -4.088114058,       -4.37166898,                 0,      -6.789727794
          0,           0,        2314,      -1.331520016,      -4.091585182,      -4.374576443,                 0,      -6.791031415
          0,           0,        2315,      -1.332076446,      -4.095096764,      -4.377717184,                 0,      -6.792324545
          0,           0,        2316,      -1.332622921,      -4.098653204,      -4.381079383,                 0,      -6.793607475
          0,           0,        2317,      -1.333160659,      -4.102258196,       -4.38464911,                 0,       -6.79488017
          0,           0,        2318,      -1.333690743,      -4.105914678,       -4.38841036,                 0,      -6.796142276
          0,           0,        2319,      -1.334214114,      -4.109624789,      -4.392345104,                 0,      -6.797393132
          0,           0,        2320,      -1.334731567,      -4.113389829,      -4.396433349,                 0,      -6.798631783
          0,           0,        2321,      -1.335243747,      -4.117210226,      -4.400653206,                 0,      -6.799856998
          0,           0,        2322,      -1.335751149,      -4.121085507,      -4.404980987,                 0,      -6.801067288
          0,           0,        2323,      -1.336254116,      -4.125014277,       -4.40939133,                 0,      -6.802260934
          0,           0,        2324,      -1.336752846,      -4.128994206,      -4.413857356,                 0,      -6.803436008
          0,           0,        2325,      -1.337247395,      -4.133022017,      -4.418350872,                 0,      -6.804590406
          0,           0,        2326,       -1.33773768,      -4.137093488,      -4.422842614,                 0,      -6.805721875
          0,           0,        2327,      -1.338223489,      -4.141203453,      -4.427302543,                 0,      -6.806828046
          0,           0,        2328,      -1.338704488,       -4.14534582,      -4.431700197,                 0,       -6.80790647
          0,           0,        2329,       -1.33918023,      -4.149513594,      -4.436005084,                 0,      -6.808954649
          0,           0,        2330,      -1.339650167,      -4.153698908,      -4.440187134,                 0,      -6.809970074
          0,           0,        2331,      -1.340113661,      -4.157893066,      -4.444217177,                 0,       -6.81095026
          0,           0,        2332,      -1.340569995,      -4.162086604,      -4.448067463,                 0,       -6.81189278
          0,           0,        2333,      -1.341018389,      -4.166269348,      -4.451712189,                 0,      -6.812795304
          0,           0,        2334,      -1.341458009,      -4.170430503,      -4.455128027,                 0,      -6.813655624
          0,           0,        2335,      -1.341887983,      -4.174558739,      -4.458294626,                 0,      -6.814471698
          0,           0,        2336,      -1.342307416,      -4.178642304,      -4.461195076,                 0,      -6.815241669
          0,           0,        2337,        -1.3427154,      -4.182669138,      -4.463816305,                 0,        -6.8159639
          0,           0,        2338,      -1.343111032,      -4.186627011,      -4.466149391,                 0,      -6.816636997
          0,           0,        2339,      -1.343493425,      -4.190503663,      -4.468189781,                 0,      -6.817259831
          0,           0,        2340,      -1.343861721,       -4.19428696,      -4.469937398,                 0,      -6.817831557
          0,           0,        2341,      -1.344215105,      -4.197965056,      -4.471396631,                 0,      -6.818351628
          0,           0,        2342,      -1.344552814,      -4.201526559,      -4.472576211,                 0,      -6.818819809
          0,           0,        2343,      -1.344874151,      -4.204960704,      -4.473488983,                 0,      -6.819236183
          0,           0,        2344,      -1.345178494,      -4.208257517,      -4.474151582,                 0,      -6.819601153
          0,           0,        2345,      -1.345465304,      -4.211407981,      -4.474584023,                 0,      -6.819915445
          0,           0,        2346,      -1.345734135,       -4.21440419,      -4.474809243,                 0,        -6.8201801
          0,           0,        2347,      -1.345984637,      -4.217239488,      -4.474852597,                 0,      -6.820396468
          0,           0,        2348,      -1.346216569,      -4.219908593,      -4.474741339,                 0,      -6.820566196
          0,           0,        2349,      -1.346429794,      -4.222407699,      -4.474504107,                 0,      -6.820691215
          0,           0,        2350,      -1.346624289,      -4.224734557,      -4.474170428,                 0,      -6.820773717
          0,           0,        2351,      -1.346800144,      -4.226888521,      -4.473770249,                 0,       -6.82081614
          0,           0,        2352,      -1.346957563,       -4.22887058,      -4.473333523,                 0,       -6.82082114
          0,           0,        2353,      -1.347096863,      -4.230683344,      -4.472889838,                 0,      -6.820791571
          0,           0,        2354,      -1.347218472,       -4.23233102,      -4.472468102,                 0,      -6.820730455
          0,           0,        2355,      -1.347322924,      -4.233819344,       -4.47209628,                 0,      -6.820640958
          0,           0,        2356,      -1.347410858,        -4.2351555,      -4.471801194,                 0,      -6.820526357
          0,           0,        2357,      -1.347483012,      -4.236348012,      -4.471608356,                 0,      -6.820390018
          0,           0,        2358,      -1.347540212,      -4.237406617,      -4.471541864,                 0,      -6.820235362
          0,           0,        2359,      -1.347583371,      -4.238342121,      -4.471624325,                 0,      -6.820065839
          0,           0,        2360,      -1.347613479,      -4.239166252,      -4.471876814,                 0,      -6.819884902
          0,           0,        2361,       -1.34763159,      -4.239891495,       -4.47231887,                 0,      -6.819695979
          0,           0,        2362,      -1.347638821,      -4.240530936,      -4.472968499,                 0,      -6.819502449
          0,           0,        2363,      -1.347636335,      -4.241098094,      -4.473842211,                 0,      -6.819307619
          0,           0,        2364,      -1.347625336,       -4.24160677,      -4.474955057,                 0,      -6.819114698
          0,           0,        2365,      -1.347607056,      -4.242070894,       -4.47632068,                 0,      -6.818926784
          0,           0,        2366,      -1.347582746,      -4.242504382,      -4.477951374,                 0,      -6.818746836
          0,           0,        2367,      -1.347553668,       -4.24292101,       -4.47985814,                 0,      -6.818577666
          0,           0,        2368,      -1.347521081,      -4.243334293,      -4.482050743,                 0,      -6.818421921
          0,           0,        2369,      -1.347486234,       -4.24375738,       -4.48453777,                 0,      -6.818282068
          0,           0,        2370,      -1.347450359,      -4.244202961,      -4.487326679,                 0,      -6.818160387
          0,           0,        2371,      -1.347414654,      -4.244683189,      -4.490423847,                 0,      -6.818058958
          0,           0,        2372,      -1.347380285,      -4.245209611,      -4.493834607,                 0,      -6.817979661
          0,           0,        2373,      -1.347348369,      -4.245793113,      -4.497563285,                 0,      -6.817924162
          0,           0,        2374,      -1.347319973,      -4.246443873,      -4.501613216,                 0,      -6.817893916
          0,           0,        2375,      -1.347296103,      -4.247171331,      -4.505986766,                 0,      -6.817890162
          0,           0,        2376,        -1.3472777,      -4.247984155,      -4.510685337,                 0,      -6.817913926
          0,           0,        2377,      -1.347265637,      -4.248890228,      -4.515709361,                 0,      -6.817966017
          0,           0,        2378,      -1.347260707,      -4.249896635,       -4.52105829,                 0,      -6.818047036
          0,           0,        2379,      -1.347263629,      -4.251009652,      -4.526730572,                 0,      -6.818157376
          0,           0,        2380,      -1.347275035,      -4.252234749,      -4.532723616,                 0,      -6.818297227
          0,           0,        2381,      -1.347295476,      -4.253576587,      -4.539033757,                 0,      -6.818466587
          0,           0,        2382,      -1.347325415,      -4.255039025,      -4.545656195,                 0,      -6.818665264
          0,           0,        2383,      -1.347365226,      -4.256625127,      -4.552584938,                 0,      -6.818892886
          0,           0,        2384,        -1.3474152,      -4.258337167,      -4.559812732,                 0,      -6.819148913
          0,           0,        2385,      -1.347475537,      -4.260176641,       -4.56733098,                 0,      -6.819432644
          0,           0,        2386,      -1.347546352,       -4.26214428,      -4.575129658,                 0,      -6.819743229
          0,           0,        2387,      -1.347627676,      -4.264240053,      -4.583197226,                 0,       -6.82007968
          0,           0,        2388,      -1.347719458,      -4.266463188,      -4.591520528,                 0,      -6.820440883
          0,           0,        2389,      -1.347821567,      -4.268812175,      -4.600084704,                 0,      -6.820825609
          0,           0,        2390,      -1.347933798,      -4.271284787,      -4.608873091,                 0,       -6.82123253
          0,           0,        2391,      -1.348055872,      -4.273878083,      -4.617867142,                 0,      -6.821660228
          0,           0,        2392,      -1.348187445,       -4.27658843,      -4.627046347,                 0,      -6.822107208
          0,           0,        2393,      -1.348328107,      -4.279411512,      -4.636388181,                 0,      -6.822571913
          0,           0,        2394,      -1.348477392,      -4.282342346,      -4.645868063,                 0,      -6.823052738
          0,           0,        2395,      -1.348634781,      -4.285375298,      -4.655459363,                 0,      -6.823548038
          0,           0,        2396,      -1.348799708,      -4.288504106,      -4.665133434,                 0,      -6.824056144
          0,           0,        2397,      -1.348971565,      -4.291721894,        -4.6748597,                 0,      -6.824575375
          0,           0,        2398,      -1.349149708,        -4.2950212,        -4.6846058,                 0,      -6.825104048
          0,           0,        2399,      -1.349333466,      -4.298394001,      -4.694337793,                 0,      -6.825640492
          0,           0,        2400,       -1.34952214,      -4.301831745,       -4.70402044,                 0,      -6.826183054
          0,           0,        2401,      -1.349715018,      -4.305325383,      -4.713617553,                 0,      -6.826730116
          0,           0,        2402,      -1.349911372,      -4.308865408,      -4.723092429,                 0,      -6.827280096
          0,           0,        2403,       -1.35011047,      -4.312441901,      -4.732408352,                 0,      -6.827831463
          0,           0,        2404,      -1.350311581,      -4.316044576,      -4.741529158,                 0,      -6.828382742
          0,           0,        2405,      -1.350513976,      -4.319662839,      -4.750419852,                 0,       -6.82893252
          0,           0,        2406,      -1.350716938,       -4.32328584,      -4.759047264,                 0,      -6.829479453
          0,           0,        2407,      -1.350919764,      -4.326902546,      -4.767380694,                 0,      -6.830022271
          0,           0,        2408,      -1.351121773,      -4.330501801,      -4.775392551,                 0,      -6.830559782
          0,           0,        2409,      -1.351322304,      -4.334072409,      -4.783058921,                 0,       -6.83109087
          0,           0,        2410,      -1.351520728,      -4.337603205,      -4.790360058,                 0,      -6.831614506
          0,           0,        2411,      -1.351716445,       -4.34108314,      -4.797280748,                 0,      -6.832129739
          0,           0,        2412,      -1.351908889,       -4.34450136,      -4.803810525,                 0,      -6.832635703
          0,           0,        2413,      -1.352097531,      -4.347847294,       -4.80994373,                 0,      -6.833131612
          0,           0,        2414,      -1.352281884,      -4.351110737,      -4.815679386,                 0,      -6.833616759
          0,           0,        2415,      -1.352461499,      -4.354281926,      -4.821020909,                 0,      -6.834090514
          0,           0,        2416,      -1.352635968,      -4.357351626,      -4.825975641,                 0,      -6.834552318
          0,           0,        2417,       -1.35280493,      -4.360311197,      -4.830554252,                 0,      -6.835001684
          0,           0,        2418,      -1.352968064,      -4.363152662,      -4.834770017,                 0,      -6.835438184
